cell_specimen_id,ori_peak_sig,freq_peak_sig
662076643,1.3558072571940096,1.2570830993900972
662076627,1.2967456136887365,1.453502576003906
662076195,1.2791874301283295,1.155467894893708
662076156,1.2725342531703783,1.3953234867189652
