cell_specimen_id,ori_peak_sig,freq_peak_sig
662202175,1.6334676460790147,1.538441732144802
662199907,1.531773162713711,1.1478913510466155
662201359,1.5094097807275844,1.4589103506266146
662202199,1.4172167824882314,1.186784326421881
662202918,1.3935151829945824,1.3296173187550053
662200392,1.3862531186995084,2.0240628718188796
